file_name,Anorganik,B3,Organik,bungkus_makanan,HDPEM,kaca,kaleng,PET,plastic_shopping_bag,rag,aerosol_cans,battery,glass_cosmetics_containers,medicine_bottle,plastic_detergent_bottles,tablet_capsule,daun,eggshells,food_waste,kardus,kertas,tissue
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/image_346.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/HDPEM/HDPEM158.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/kantong15.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/image_520.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/00000209.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/image_192.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/Glass1,205.JPG",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/image_192.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/image_51.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/kaleng-47-_jpg.rf.6bbe8baf3df6de9fe36771a7f52f4a6c.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/image_466.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/PET/image_268.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/PET/PET1,461.jpg",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/HDPEM/HDPEM936.JPG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/PET/PET1,281.jpg",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/PET/PET1,222.jpg",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/rag/rag (293).jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/AluCan758.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/Glass1,166.JPG",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/bungkus_makanan/Plastic_702.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/kaleng-48-_jpg.rf.88f7a450b8a9393c1b3db7b85f43f713.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/AluCan496.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/image_119.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/HDPEM/HDPEM996.JPG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/image_211.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/PET/image_32.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/Glass757.JPG,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/rag/image_410.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/bungkus_makanan/image (18).jpeg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/PET/00000047.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/00000176.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/rag/rag (37)(1).jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/rag/image_456.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/bungkus_makanan/main-qimg-1c5b4e6e0d3c726e5b96c328b87d6897-pjlq.jpeg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/rag/rag (278).jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/bungkus_makanan/bungkus_makanan-16-_jpg.rf.d2c52823bb2fb396bcc1458ab8c5ff22.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/HDPEM/HDPEM852.JPG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/Image_91.png,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/rag/rag (312).jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/00000145.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/rag/image_350.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/00000333.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/kaleng-18-_jpg.rf.c1d9749191e3f9a12cad26d46718d0c2.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/image_45.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/PET/botol_minum-29-_jpg.rf.66d3f90b09b7747fee98f6578f451c64.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/PET/PET1,002.jpg",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/AluCan753.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/image_235.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/Glass1,296.JPG",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/PET/image_164.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/HDPEM/HDPEM490.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/Image_92.png,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/Image_222 (2).png,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/bungkus_makanan/Plastic_782.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/00000056.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/HDPEM/HDPEM327.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/Glass1,251.JPG",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/rag/rag (270).jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/image_172.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/image_131.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/00000073.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/HDPEM/HDPEM24.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/PET/PET1,392.jpg",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/bungkus_makanan/image_131.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/bungkus_makanan/snack-packaging-pouch-1697647710-7136705.jpeg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/AluCan581.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/Glass1,078.JPG",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/Image_58 (2).png,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/Glass330.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/rag/image_348.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/image_159.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/HDPEM/HDPEM100.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/bungkus_makanan/bungkus_makanan-42-_jpg.rf.0ce301764e0cbdcf69209695b76c8a79.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/00000028.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/rag/image_503.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/image_174.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/rag/rag (129).jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/00000362.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/PET/PET1,448.jpg",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/PET/botol_minum-3-_jpg.rf.5c5bd407d4567b417e96419cc21ec2ce.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/bungkus_makanan/images (190).jpeg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/bungkus_makanan/bungkus_makanan-18-_jpg.rf.941107a55d21fe4bbab8ece6efd67feb.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/kaleng-50-_jpg.rf.e4e634bafb469cffd75999408f40450c.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/bungkus_makanan/Plastic_498.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/bungkus_makanan/bungkus_makanan-34-_jpg.rf.0033bc617e1daca1abd1e981ef21a26c.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/bungkus_makanan/Plastic_431.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/image_517.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/PET/image_477.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/rag/rag (345).jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/image_288.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/Image_136 (2).png,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/00000105.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/PET/00000056.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/Glass1,201.JPG",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/image_101.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/00000075.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/kaleng-19-_jpg.rf.763019fae37ad6e12f60416e4da538b7.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/bungkus_makanan/bungkus_makanan-32-_jpg.rf.25880ebacc2e85a998e5edaef5c5295e.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/00000000.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/bungkus_makanan/1658ca1b4ee29fcc1f0a8d59e641615b.jpeg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/PET/image_114.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/00000258.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/bungkus_makanan/Plastic_837.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/PET/image_16.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/HDPEM/HDPEM94.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/AluCan585.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/HDPEM/HDPEM258.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/rag/image_331.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/bungkus_makanan/Plastic_724.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/image_369.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/PET/PET1,404.jpg",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/image_167.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/bungkus_makanan/Plastic_467.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/kantong22.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/00000214.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/PET/PET1,131.jpg",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/image_289.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/image_87.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/PET/botol_minum-15-_jpg.rf.01a482f6a87afda17d3ab4b1e17a4ad5.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/PET/PET1,393.jpg",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/Glass1,189.JPG",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/00000289.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/Image_50.png,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/image_107.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/Image_235 (2).png,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/rag/image_278.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/image_195.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/HDPEM/HDPEM964.JPG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/HDPEM/HDPEM979.JPG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/Image_157.png,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/image_1.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/HDPEM/HDPEM933.JPG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/bungkus_makanan/images (61).jpeg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/bungkus_makanan/Plastic_32.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/00000126.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/image_142.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/rag/rag (260).jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/HDPEM/HDPEM114.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/Image_24.png,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/bungkus_makanan/bungkus_makanan-35-_jpg.rf.ed5a62f4c5388c1484dea44f9b916cc7.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/PET/image_55.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/PET/image_107.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/00000161.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/image_247.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaleng/00000150.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/bungkus_makanan/images (27).jpeg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/HDPEM/HDPEM273.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/plastic_shopping_bags/image_157(1).jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/kaggle/input/trashcan-3/dataset-trashcan/Anorganik/kaca/image_263.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
